Date,Time,Final Value,Annual Return,Sharpe Ratio,Sortino Ratio,Max Drawdown,Avg Drawdown,Normalized Score,Focus Annual Return,Focus Sharpe Ratio,Focus Sortino Ratio,Focus Max Drawdown,Focus Avg Drawdown,Focus Normalized Score,Blended Score,Lookback Period 1,Lookback Period 2,Lookback Period 3,Central Annual Return,Central Sharpe Ratio,Central Sortino Ratio,Central Max Drawdown,Central Avg Drawdown,Std Annual Return,Std Sharpe Ratio,Std Sortino Ratio,Std Max Drawdown,Std Avg Drawdown,focus start date,focus date end
2025-09-14,14:17:37,"$10,892,787,353",49.26%,1.56241,1.582,-52.31%,-10.42%,1.891,41.81%,1.39518,1.394,-32.01%,-7.00%,-0.519,0.324,88,111,175,0.445,1.35,1.45,-0.58,-0.11,0.006666666666666667,0.2,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-14,14:17:56,"$12,807,964,569",49.95%,1.56280,1.539,-53.71%,-11.13%,2.010,42.82%,1.38665,1.350,-36.91%,-8.97%,-0.374,0.461,87,189,261,0.445,1.35,1.45,-0.58,-0.11,0.006666666666666667,0.2,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-14,14:17:58,"$15,354,783,002",50.74%,1.58282,1.584,-61.06%,-11.31%,2.261,43.76%,1.41393,1.407,-30.26%,-7.03%,0.120,0.870,97,186,196,0.445,1.35,1.45,-0.58,-0.11,0.006666666666666667,0.2,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-14,14:18:11,"$19,562,267,076",51.79%,1.62219,1.643,-66.79%,-12.00%,2.635,44.04%,1.48181,1.481,-32.01%,-6.88%,0.364,1.159,108,122,158,0.445,1.35,1.45,-0.58,-0.11,0.006666666666666667,0.2,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-14,14:24:01,"$9,126,617,829",48.50%,1.55344,1.548,-60.36%,-11.89%,0.463,37.75%,1.26859,1.224,-35.09%,-9.18%,-0.629,-0.247,73,108,112,0.465,1.45,1.35,-0.58,-0.11,0.04,0.165,0.14,0.31500000000000006,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:24:05,"$3,103,367,471",43.95%,1.39967,1.368,-59.53%,-11.83%,-0.200,39.76%,1.35067,1.320,-31.71%,-8.12%,-0.235,-0.223,85,200,298,0.465,1.45,1.35,-0.58,-0.11,0.04,0.165,0.14,0.31500000000000006,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:24:10,"$16,321,565,360",51.00%,1.59474,1.604,-53.71%,-9.63%,0.837,38.52%,1.28397,1.269,-27.86%,-6.89%,-0.384,0.043,177,180,254,0.465,1.45,1.35,-0.58,-0.11,0.04,0.165,0.14,0.31500000000000006,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:24:17,"$12,987,241,286",50.01%,1.57037,1.583,-53.71%,-9.80%,0.722,39.42%,1.32599,1.322,-29.48%,-6.84%,-0.220,0.110,162,210,244,0.465,1.45,1.35,-0.58,-0.11,0.04,0.165,0.14,0.31500000000000006,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:24:22,"$2,677,008,508",43.34%,1.38730,1.362,-70.71%,-13.68%,-0.389,46.01%,1.59289,1.591,-28.12%,-7.33%,0.808,0.389,250,276,279,0.465,1.45,1.35,-0.58,-0.11,0.04,0.165,0.14,0.31500000000000006,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:30:34,"$1,616,783,135",41.27%,1.34794,1.271,-64.00%,-14.60%,-0.476,31.02%,1.10977,1.016,-41.11%,-11.39%,-1.091,-0.876,20,50,225,0.435,1.35,1.3,-0.58,-0.11,0.03,0.165,0.14,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:30:37,"$6,119,028,909",46.80%,1.48110,1.480,-53.71%,-11.36%,0.737,36.36%,1.21060,1.189,-37.79%,-8.85%,-0.192,0.134,108,209,219,0.435,1.35,1.3,-0.58,-0.11,0.03,0.165,0.14,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:30:41,"$4,045,391,159",45.06%,1.42972,1.420,-52.31%,-11.56%,0.504,40.16%,1.36277,1.345,-41.98%,-9.15%,0.348,0.402,33,218,255,0.435,1.35,1.3,-0.58,-0.11,0.03,0.165,0.14,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:30:45,"$14,242,666,033",50.41%,1.57473,1.572,-56.71%,-11.29%,1.147,40.83%,1.35591,1.325,-33.37%,-7.98%,0.625,0.807,101,189,249,0.435,1.35,1.3,-0.58,-0.11,0.03,0.165,0.14,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:30:56,"$4,989,900,158",45.94%,1.45483,1.443,-65.87%,-13.36%,0.204,45.07%,1.57639,1.577,-31.07%,-7.24%,1.621,1.125,243,251,279,0.435,1.35,1.3,-0.58,-0.11,0.03,0.165,0.14,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-14,14:37:06,"$3,976,688,515",44.98%,1.42712,1.423,-52.31%,-10.67%,0.457,30.61%,1.02747,0.999,-33.72%,-8.58%,-2.011,-1.147,79,137,165,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:09,"$1,183,365,905",40.01%,1.26850,1.244,-56.55%,-11.98%,-1.136,35.68%,1.20227,1.166,-40.25%,-9.39%,-1.025,-1.064,31,207,236,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:11,"$10,110,777,049",48.94%,1.52735,1.527,-53.71%,-10.98%,1.197,35.86%,1.18785,1.160,-39.13%,-8.29%,-0.885,-0.156,182,194,224,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:13,"$6,193,600,852",46.85%,1.48522,1.482,-53.71%,-10.88%,0.838,35.60%,1.19692,1.171,-34.45%,-7.39%,-0.589,-0.089,110,169,230,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:15,"$5,279,776,477",46.17%,1.46765,1.446,-58.28%,-11.78%,0.364,39.44%,1.33071,1.297,-41.19%,-9.18%,-0.052,0.094,81,235,292,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:17,"$2,886,600,000",43.65%,1.38762,1.383,-67.25%,-12.70%,-0.521,39.83%,1.33768,1.327,-33.14%,-7.97%,0.498,0.141,107,128,297,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:19,"$8,550,308,983",48.22%,1.49872,1.499,-53.71%,-10.67%,1.032,38.75%,1.27234,1.258,-39.13%,-8.86%,-0.246,0.201,87,220,226,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:21,"$3,543,669,807",44.50%,1.40513,1.401,-57.26%,-11.80%,0.015,41.28%,1.36708,1.353,-37.70%,-8.20%,0.578,0.381,33,160,265,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:28,"$1,670,000,944",41.41%,1.31890,1.295,-71.39%,-13.88%,-1.411,41.96%,1.45489,1.455,-31.15%,-7.53%,1.474,0.465,272,289,290,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:40,"$13,586,213,034",50.21%,1.56229,1.576,-56.40%,-10.93%,1.471,39.17%,1.27851,1.267,-37.89%,-7.88%,-0.005,0.511,132,189,212,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:45,"$9,844,090,463",48.82%,1.52603,1.530,-56.71%,-10.98%,1.121,40.76%,1.34261,1.326,-29.45%,-7.56%,0.701,0.848,90,199,245,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:37:48,"$8,545,967,814",48.22%,1.53995,1.521,-53.76%,-11.25%,1.104,44.04%,1.46833,1.440,-39.08%,-8.36%,1.195,1.163,82,179,282,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:38:54,"$18,076,101,403",51.45%,1.60285,1.620,-53.71%,-9.95%,2.000,41.86%,1.37114,1.372,-27.86%,-6.55%,1.191,1.474,120,200,203,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:41:11,"$19,941,340,436",51.88%,1.63510,1.643,-53.71%,-9.65%,2.204,41.97%,1.37487,1.366,-27.86%,-6.14%,1.224,1.567,111,197,205,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:42:19,"$18,840,790,904",51.63%,1.62190,1.630,-53.71%,-9.49%,2.138,42.94%,1.39609,1.391,-27.86%,-5.62%,1.485,1.714,111,198,204,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:43:28,"$14,281,560,356",50.42%,1.58051,1.584,-53.71%,-10.70%,1.646,45.17%,1.46863,1.448,-27.86%,-6.77%,1.803,1.748,108,189,194,0.455,1.35,1.4,-0.54,-0.125,0.04,0.2,0.04,0.075,0.015000000000000001,2015-01-01,2025-09-11
2025-09-14,14:44:00,"$3,006,080,904",43.82%,1.38032,1.367,-75.08%,-14.54%,-0.277,31.62%,0.96623,0.959,-39.66%,-14.45%,-1.545,-1.101,29,87,151,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:02,"$1,553,424,733",41.11%,1.33854,1.310,-58.20%,-11.89%,-0.285,32.77%,0.99854,0.961,-28.62%,-11.02%,-1.240,-0.906,61,102,206,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:05,"$1,295,978,002",40.38%,1.27464,1.239,-68.15%,-13.05%,-0.619,34.38%,1.04197,1.025,-27.86%,-8.36%,-0.930,-0.821,57,207,290,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:07,"$6,227,841,922",46.87%,1.48185,1.481,-53.49%,-11.48%,0.430,30.50%,0.93424,0.924,-28.83%,-11.84%,-1.494,-0.821,121,136,258,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:11,"$13,315,945,174",50.12%,1.58432,1.590,-53.71%,-10.20%,0.885,38.08%,1.13685,1.126,-32.87%,-10.20%,-0.624,-0.096,107,180,210,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:48,"$8,731,540,124",48.31%,1.54445,1.551,-52.31%,-9.41%,0.745,44.95%,1.34427,1.378,-27.92%,-9.79%,0.330,0.475,82,106,216,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:44:52,"$6,464,254,741",47.03%,1.49821,1.471,-52.82%,-10.55%,0.478,46.19%,1.36858,1.348,-27.44%,-6.58%,0.484,0.482,54,171,299,0.435,1.45,1.35,-0.58,-0.12,0.045,0.18,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:18,"$2,012,399,669",42.17%,1.34844,1.325,-53.71%,-11.73%,-0.226,30.60%,0.94012,0.923,-40.64%,-15.13%,-1.670,-1.381,44,220,234,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:20,"$6,117,222,319",46.79%,1.48358,1.451,-67.53%,-13.33%,0.116,30.32%,0.90789,0.898,-38.22%,-13.54%,-1.673,-1.316,93,144,282,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:22,"$1,897,594,371",41.93%,1.34185,1.310,-63.73%,-12.01%,-0.345,33.47%,1.00426,0.971,-27.86%,-11.04%,-1.184,-1.016,84,105,258,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:24,"$4,294,460,136",45.31%,1.40736,1.395,-67.57%,-12.61%,-0.072,32.76%,0.98237,0.964,-27.86%,-8.90%,-1.172,-0.952,113,190,250,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:26,"$1,137,558,950",39.85%,1.28534,1.254,-64.05%,-13.16%,-0.605,36.15%,1.07914,1.083,-34.19%,-10.42%,-0.875,-0.821,74,106,275,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:34,"$9,763,093,101",48.79%,1.52458,1.541,-53.71%,-10.43%,0.559,33.87%,1.01915,1.028,-35.90%,-10.92%,-1.135,-0.796,158,177,211,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:42,"$2,566,032,540",43.17%,1.36731,1.318,-72.80%,-14.07%,-0.392,37.87%,1.17903,1.162,-27.86%,-9.57%,-0.524,-0.498,74,274,295,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:46,"$11,617,889,362",49.53%,1.56148,1.575,-52.31%,-10.85%,0.668,36.90%,1.08546,1.108,-30.58%,-10.04%,-0.764,-0.477,111,131,233,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:45:48,"$6,943,365,698",47.33%,1.50536,1.515,-63.88%,-11.97%,0.315,42.04%,1.27840,1.299,-27.92%,-10.06%,-0.085,-0.005,91,114,219,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:47:26,"$8,072,849,039",47.97%,1.51844,1.526,-53.41%,-10.57%,0.496,43.20%,1.26239,1.281,-34.19%,-8.06%,-0.051,0.059,108,116,193,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:48:50,"$20,210,480,699",51.94%,1.64463,1.674,-52.31%,-9.90%,1.015,44.58%,1.33947,1.365,-28.44%,-7.13%,0.268,0.417,109,127,178,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:50:52,"$14,130,618,356",50.38%,1.59279,1.617,-52.31%,-9.50%,0.836,45.94%,1.38122,1.408,-27.86%,-7.08%,0.430,0.511,106,127,180,0.435,1.35,1.45,-0.56,-0.11,0.045,0.2,0.16,0.27,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:52:00,"$488,948,580",36.49%,1.17973,1.120,-74.84%,-15.07%,-1.259,20.34%,0.63562,0.594,-40.88%,-15.40%,-3.155,-2.776,20,81,246,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:52:03,"$14,250,181,052",50.41%,1.59295,1.609,-56.33%,-10.95%,0.806,29.89%,0.89540,0.890,-34.55%,-13.66%,-1.910,-1.367,97,111,156,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:52:05,"$4,707,101,159",45.69%,1.46995,1.472,-57.89%,-11.88%,0.222,32.48%,0.99886,0.992,-31.02%,-12.17%,-1.455,-1.119,87,110,163,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:52:07,"$4,500,400,691",45.50%,1.46597,1.446,-60.27%,-11.93%,0.149,38.25%,1.15926,1.168,-32.82%,-12.06%,-0.765,-0.582,91,129,281,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:52:16,"$2,480,289,359",43.03%,1.35964,1.329,-67.41%,-13.65%,-0.365,38.60%,1.20370,1.202,-31.07%,-10.21%,-0.582,-0.539,251,293,298,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:52:23,"$6,451,773,805",47.02%,1.49951,1.494,-54.83%,-11.43%,0.375,44.27%,1.33667,1.362,-27.92%,-10.39%,0.071,0.132,92,96,210,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:56:14,"$9,943,841,529",48.86%,1.55097,1.548,-52.31%,-10.85%,0.628,46.14%,1.36686,1.361,-34.19%,-11.74%,0.093,0.200,93,104,223,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:56:46,"$5,483,631,495",46.33%,1.47323,1.457,-64.63%,-13.01%,0.146,47.52%,1.44567,1.468,-27.86%,-9.69%,0.517,0.443,93,112,241,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:57:53,"$6,168,753,190",46.83%,1.49659,1.482,-53.14%,-10.92%,0.369,49.78%,1.49530,1.530,-27.86%,-8.90%,0.781,0.699,92,106,254,0.455,1.45,1.35,-0.54,-0.125,0.06,0.15,0.12,0.27,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,14:58:40,"$8,727,577,317",48.31%,1.51046,1.492,-62.12%,-11.74%,0.732,33.95%,1.03841,1.002,-32.18%,-11.45%,-1.038,-0.684,100,190,291,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:58:45,"$4,567,089,662",45.56%,1.44459,1.433,-66.47%,-13.55%,0.322,36.55%,1.18931,1.185,-36.26%,-12.13%,-0.506,-0.341,230,247,252,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:59:02,"$2,229,372,687",42.59%,1.33861,1.319,-64.80%,-13.06%,-0.098,40.80%,1.25137,1.229,-41.91%,-13.18%,-0.234,-0.207,39,243,244,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:59:18,"$9,013,360,750",48.44%,1.56876,1.580,-52.31%,-9.80%,1.096,38.67%,1.18062,1.192,-28.91%,-11.18%,-0.303,-0.023,80,111,111,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,14:59:34,"$12,974,672,300",50.01%,1.57749,1.593,-52.31%,-10.30%,1.188,44.09%,1.29672,1.309,-27.86%,-7.32%,0.432,0.583,109,113,192,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:01:45,"$11,744,668,908",49.58%,1.56654,1.589,-52.31%,-9.81%,1.162,44.62%,1.33074,1.357,-28.44%,-7.21%,0.570,0.689,106,117,178,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:02:28,"$19,538,608,640",51.79%,1.62648,1.657,-52.31%,-9.49%,1.461,44.36%,1.31235,1.330,-27.86%,-7.14%,0.501,0.693,109,111,176,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:04:44,"$19,527,650,064",51.79%,1.64284,1.684,-52.31%,-9.43%,1.523,44.81%,1.32660,1.355,-28.44%,-7.39%,0.565,0.757,110,111,159,0.425,1.35,1.3,-0.54,-0.125,0.04,0.15,0.14,0.225,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:05:16,"$2,733,935,884",43.43%,1.39634,1.374,-54.31%,-11.71%,-0.114,27.95%,0.82063,0.825,-34.19%,-13.16%,-1.968,-1.597,75,133,278,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:05:18,"$8,378,422,310",48.13%,1.49731,1.483,-65.91%,-13.24%,-0.125,31.92%,0.94333,0.934,-34.19%,-12.69%,-1.415,-1.157,94,151,260,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:05:23,"$6,092,148,516",46.78%,1.44709,1.432,-71.36%,-13.55%,-0.508,31.40%,0.93389,0.928,-31.40%,-10.48%,-1.091,-0.975,146,197,255,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:05:35,"$16,107,806,734",50.95%,1.59293,1.587,-55.38%,-10.92%,0.863,40.47%,1.18471,1.173,-34.91%,-11.49%,-0.237,-0.017,94,184,195,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:06:17,"$2,974,613,709",43.78%,1.39868,1.374,-64.80%,-12.71%,-0.507,42.53%,1.24728,1.274,-27.92%,-10.24%,0.433,0.245,84,126,279,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:08:47,"$4,405,505,410",45.41%,1.45563,1.444,-70.73%,-12.32%,-0.367,45.21%,1.36389,1.406,-27.92%,-10.51%,0.848,0.605,90,124,279,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:10:33,"$10,657,533,174",49.16%,1.56817,1.569,-52.31%,-11.05%,0.784,45.87%,1.37469,1.411,-27.92%,-10.29%,0.931,0.902,95,111,267,0.425,1.35,1.45,-0.54,-0.11,0.04,0.18,0.14,0.075,0.015000000000000001,2020-01-01,2025-09-11
2025-09-14,15:11:53,"$3,921,128,474",44.93%,1.43216,1.404,-62.46%,-12.25%,0.077,25.93%,0.78874,0.778,-46.65%,-16.25%,-4.652,-3.706,91,198,287,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:11:56,"$1,742,972,502",41.58%,1.34069,1.288,-68.21%,-14.06%,-0.851,33.69%,1.02712,0.979,-32.53%,-13.00%,-2.832,-2.436,65,94,259,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:12:00,"$4,017,502,151",45.03%,1.39662,1.372,-73.46%,-14.37%,-0.259,33.23%,1.04096,1.048,-28.12%,-10.40%,-2.376,-1.953,156,238,274,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:12:05,"$5,318,271,701",46.20%,1.46586,1.472,-59.71%,-12.24%,0.527,38.32%,1.12780,1.136,-36.15%,-13.09%,-1.757,-1.300,89,127,151,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:12:08,"$1,920,636,761",41.98%,1.33079,1.297,-70.71%,-14.04%,-0.817,38.97%,1.23702,1.224,-31.07%,-10.79%,-1.056,-1.008,241,276,293,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:12:24,"$15,351,091,032",50.74%,1.61185,1.613,-52.31%,-10.89%,1.689,38.50%,1.17233,1.185,-29.34%,-10.91%,-1.336,-0.731,96,138,256,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:13:19,"$1,594,683,599",41.22%,1.36045,1.311,-64.33%,-13.33%,-0.682,40.89%,1.31801,1.274,-27.86%,-8.98%,-0.547,-0.574,24,113,263,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:13:52,"$7,224,697,148",47.50%,1.49065,1.474,-74.85%,-13.81%,0.473,45.45%,1.46197,1.481,-38.29%,-11.18%,0.709,0.661,94,253,256,0.445,1.35,1.4,-0.58,-0.115,0.045,0.18,0.04,0.31500000000000006,0.058499999999999996,2020-01-01,2025-09-11
2025-09-14,15:18:32,"$9,507,690,381",48.67%,1.52676,1.539,-53.71%,-10.56%,0.595,30.71%,0.92097,0.921,-33.59%,-10.81%,-1.609,-1.169,148,199,229,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,15:18:34,"$1,253,775,807",40.24%,1.27142,1.236,-67.90%,-14.02%,-0.705,33.49%,1.04596,1.031,-31.91%,-11.96%,-1.194,-1.096,224,282,283,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,15:18:36,"$13,355,555,305",50.13%,1.57246,1.580,-53.71%,-9.96%,0.787,31.50%,0.93122,0.923,-27.86%,-8.95%,-1.464,-1.014,116,204,204,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,15:18:41,"$11,656,706,927",49.55%,1.54958,1.555,-54.56%,-10.54%,0.678,38.82%,1.14362,1.138,-27.86%,-9.22%,-0.593,-0.338,88,193,196,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,15:19:42,"$1,577,461,948",41.17%,1.30963,1.285,-73.92%,-14.19%,-0.609,40.85%,1.30415,1.325,-31.15%,-10.11%,-0.105,-0.206,243,281,292,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
2025-09-14,15:19:53,"$6,002,018,784",46.71%,1.50445,1.458,-67.78%,-12.53%,0.207,45.06%,1.36960,1.313,-28.43%,-8.76%,0.210,0.210,56,88,152,0.445,1.45,1.35,-0.58,-0.12,0.045,0.15,0.16,0.225,0.08549999999999999,2020-01-01,2025-09-11
